latitude,longitude,species
43.45182039,-113.5821372,Ochotona princeps
46.60089908,-113.5842849,Ochotona princeps
46.57319883,-113.6299857,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
43.37022057,-113.6667383,Ochotona princeps
45.34367,-113.6768,Ochotona princeps
45.34296,-113.67733,Ochotona princeps
45.34477,-113.67837,Ochotona princeps
45.3484,-113.68021,Ochotona princeps
46.5668983,-113.7014876,Ochotona princeps
46.5668983,-113.7014876,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
44.15671302,-113.7039505,Ochotona princeps
45.41729,-113.70482,Ochotona princeps
44.056289,-113.716307,Ochotona princeps
48.68936,-113.733559,Ochotona princeps
48.747392,-113.746505,Ochotona princeps
46.52749784,-113.7800892,Ochotona princeps
48.604635,-113.793938,Ochotona princeps
46.121917,-113.84697,Ochotona princeps
44.310131,-113.893,Ochotona princeps
44.311547,-113.896075,Ochotona princeps
43.16322098,-113.8966416,Ochotona princeps
44.307175,-113.899906,Ochotona princeps
44.307125,-113.900419,Ochotona princeps
44.306925,-113.901142,Ochotona princeps
44.305225,-113.903839,Ochotona princeps
44.305267,-113.907631,Ochotona princeps
43.811701,-114.059844,Ochotona princeps
44.82410493,-114.0802706,Ochotona princeps
44.82410493,-114.0802706,Ochotona princeps
45.247372,-114.12226,Ochotona princeps
45.247192,-114.12256,Ochotona princeps
45.247738,-114.122657,Ochotona princeps
45.248207,-114.122995,Ochotona princeps
45.246881,-114.125164,Ochotona princeps
43.76771,-114.139924,Ochotona princeps
46.03495,-114.28321,Ochotona princeps
46.03495,-114.283214,Ochotona princeps
46.034419,-114.283439,Ochotona princeps
46.033603,-114.285517,Ochotona princeps
46.029847,-114.292278,Ochotona princeps
46.0299,-114.2923,Ochotona princeps
46.0299,-114.2923,Ochotona princeps
46.0299,-114.2923,Ochotona princeps
46.0299,-114.2923,Ochotona princeps
43.7421122,-114.3013605,Ochotona princeps
43.7421122,-114.3013605,Ochotona princeps
43.7421122,-114.3013605,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
46.02263,-114.303251,Ochotona princeps
47.119466,-114.333466,Ochotona princeps
47.119935,-114.333642,Ochotona princeps
47.119208,-114.333719,Ochotona princeps
47.121704,-114.334462,Ochotona princeps
47.121704,-114.334462,Ochotona princeps
43.68074,-114.363662,Ochotona princeps
43.68074,-114.363662,Ochotona princeps
43.68074,-114.363662,Ochotona princeps
46.68569264,-114.3648081,Ochotona princeps
48.58712,-114.4362,Ochotona princeps
48.58712,-114.4362,Ochotona princeps
43.853587,-114.458227,Ochotona princeps
43.834402,-114.473028,Ochotona princeps
46.216902,-114.492431,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
44.42690478,-114.4932758,Ochotona princeps
46.11971,-114.50473,Ochotona princeps
46.1196,-114.50515,Ochotona princeps
43.854941,-114.510777,Ochotona princeps
46.274301,-114.579463,Ochotona princeps
46.216456,-114.593239,Ochotona princeps
44.022829,-114.620651,Ochotona princeps
43.744504,-114.646124,Ochotona princeps
49.6330879,-114.6840709,Ochotona princeps
43.863408,-114.704673,Ochotona princeps
43.863408,-114.704673,Ochotona princeps
43.863408,-114.704673,Ochotona princeps
43.92240728,-114.7278745,Ochotona princeps
50.541628,-114.797522,Ochotona princeps
45.664619,-114.806434,Ochotona princeps
45.664607,-114.806583,Ochotona princeps
45.665097,-114.806874,Ochotona princeps
45.665512,-114.807025,Ochotona princeps
45.665552,-114.807079,Ochotona princeps
45.665854,-114.807447,Ochotona princeps
45.662827,-114.808438,Ochotona princeps
45.663229,-114.808447,Ochotona princeps
45.660928,-114.808835,Ochotona princeps
45.659448,-114.809087,Ochotona princeps
49.69978679,-114.8340766,Ochotona princeps
49.69978679,-114.8340766,Ochotona princeps
49.69978679,-114.8340766,Ochotona princeps
49.69978679,-114.8340766,Ochotona princeps
49.69978679,-114.8340766,Ochotona princeps
49.69978679,-114.8340766,Ochotona princeps
45.6172,-114.837,Ochotona princeps
43.91510633,-114.8589779,Ochotona princeps
43.91510633,-114.8589779,Ochotona princeps
43.91510633,-114.8589779,Ochotona princeps
43.97920562,-114.8764793,Ochotona princeps
43.97920562,-114.8764793,Ochotona princeps
43.97920562,-114.8764793,Ochotona princeps
43.97920562,-114.8764793,Ochotona princeps
43.97920562,-114.8764793,Ochotona princeps
43.97920562,-114.8764793,Ochotona princeps
50.592092,-114.880686,Ochotona princeps
45.630649,-114.886506,Ochotona princeps
43.493057,-114.936367,Ochotona princeps
50.59754,-114.968909,Ochotona princeps
46.982376,-114.980901,Ochotona princeps
46.983632,-114.981384,Ochotona princeps
46.98385,-114.981441,Ochotona princeps
50.5970083,-114.9841294,Ochotona princeps
50.5970083,-114.9841294,Ochotona princeps
50.5970083,-114.9841294,Ochotona princeps
50.5970083,-114.9841294,Ochotona princeps
50.625019,-115.00921,Ochotona princeps
50.615567,-115.040183,Ochotona princeps
50.965197,-115.048146,Ochotona princeps
44.177766,-115.062604,Ochotona princeps
41.02650904,-115.0856438,Ochotona princeps
41.033853,-115.090742,Ochotona princeps
50.850649,-115.135535,Ochotona princeps
50.591088,-115.155157,Ochotona princeps
50.591088,-115.155157,Ochotona princeps
49.51124,-115.161447,Ochotona princeps
46.14668821,-115.1999222,Ochotona princeps
50.826424,-115.22605,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.36559949,-115.2363947,Ochotona princeps
44.528755,-115.285892,Ochotona princeps
40.622983,-115.383378,Ochotona princeps
40.618662,-115.389038,Ochotona princeps
40.587653,-115.389647,Ochotona princeps
40.61665,-115.389655,Ochotona princeps
40.58777,-115.38969,Ochotona princeps
40.587772,-115.389694,Ochotona princeps
40.587094,-115.389842,Ochotona princeps
40.588183,-115.3902,Ochotona princeps
40.617417,-115.390413,Ochotona princeps
40.582553,-115.392217,Ochotona princeps
40.581717,-115.392703,Ochotona princeps
40.581006,-115.392803,Ochotona princeps
40.586956,-115.393147,Ochotona princeps
40.578831,-115.393208,Ochotona princeps
40.586411,-115.393558,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
40.65012234,-115.4064771,Ochotona princeps
43.613392,-115.431881,Ochotona princeps
43.615508,-115.435069,Ochotona princeps
43.61551,-115.43507,Ochotona princeps
43.615533,-115.435314,Ochotona princeps
43.615839,-115.435647,Ochotona princeps
43.614475,-115.43575,Ochotona princeps
43.614703,-115.436114,Ochotona princeps
43.614631,-115.436775,Ochotona princeps
49.849809,-115.438513,Ochotona princeps
44.856836,-115.444551,Ochotona princeps
49.840087,-115.446545,Ochotona princeps
49.841878,-115.447944,Ochotona princeps
49.84094,-115.449174,Ochotona princeps
44.885884,-115.458713,Ochotona princeps
40.621944,-115.475,Ochotona princeps
51.23953,-115.541544,Ochotona princeps
51.131,-115.562954,Ochotona princeps
51.166667,-115.566667,Ochotona princeps
51.166667,-115.566667,Ochotona princeps
51.180249,-115.57652,Ochotona princeps
51.213793,-115.603552,Ochotona princeps
49.458889,-115.630556,Ochotona princeps
49.458889,-115.630556,Ochotona princeps
49.458889,-115.630556,Ochotona princeps
49.458889,-115.630556,Ochotona princeps
49.458889,-115.630556,Ochotona princeps
49.458889,-115.630556,Ochotona princeps
45.620087,-115.6940269,Ochotona princeps
45.620458,-115.700964,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.5166792,-115.7243605,Ochotona princeps
47.51647915,-115.7304607,Ochotona princeps
47.51647915,-115.7304607,Ochotona princeps
47.51647915,-115.7304607,Ochotona princeps
47.51647915,-115.7304607,Ochotona princeps
47.51647915,-115.7304607,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
47.52007876,-115.7771621,Ochotona princeps
45.006822,-115.90308,Ochotona princeps
51.11367258,-115.910558,Ochotona princeps
48.94,-115.92,Ochotona princeps
48.94,-115.92,Ochotona princeps
51.309262,-115.925481,Ochotona princeps
45.047345,-115.931232,Ochotona princeps
48.905,-115.945,Ochotona princeps
48.971262,-115.96528,Ochotona princeps
45.075278,-115.98155,Ochotona princeps
51.327501,-116.179218,Ochotona princeps
51.327749,-116.180055,Ochotona princeps
51.326033,-116.182915,Ochotona princeps
52.013427,-116.215179,Ochotona princeps
51.405694,-116.240889,Ochotona princeps
51.413541,-116.249224,Ochotona princeps
51.399502,-116.257487,Ochotona princeps
51.355537,-116.379292,Ochotona princeps
38.73167,-116.47028,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
38.73153786,-116.4709297,Ochotona princeps
52.050631,-116.476142,Ochotona princeps
52.057514,-116.479367,Ochotona princeps
51.67612,-116.479438,Ochotona princeps
52.056625,-116.479769,Ochotona princeps
52.056269,-116.479856,Ochotona princeps
52.057481,-116.480972,Ochotona princeps
52.053206,-116.481819,Ochotona princeps
51.661314,-116.492563,Ochotona princeps
51.460732,-116.493691,Ochotona princeps
45.369492,-116.49534,Ochotona princeps
51.464564,-116.498622,Ochotona princeps
52.037206,-116.515603,Ochotona princeps
52.037278,-116.515753,Ochotona princeps
52.037278,-116.515753,Ochotona princeps
52.061039,-116.517864,Ochotona princeps
52.060356,-116.52145,Ochotona princeps
52.054681,-116.5355,Ochotona princeps
52.054681,-116.5355,Ochotona princeps
52.059131,-116.540625,Ochotona princeps
52.058828,-116.541156,Ochotona princeps
52.057467,-116.541272,Ochotona princeps
52.058006,-116.541406,Ochotona princeps
52.064156,-116.545728,Ochotona princeps
52.062956,-116.546997,Ochotona princeps
52.066642,-116.549897,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.18824,-116.559638,Ochotona princeps
45.182758,-116.564139,Ochotona princeps
45.178153,-116.5676,Ochotona princeps
45.175731,-116.567636,Ochotona princeps
45.176364,-116.567839,Ochotona princeps
45.179319,-116.567856,Ochotona princeps
45.175539,-116.567992,Ochotona princeps
45.1798,-116.568231,Ochotona princeps
45.180747,-116.568253,Ochotona princeps
48.631736,-116.570467,Ochotona princeps
48.631497,-116.571703,Ochotona princeps
48.631422,-116.574669,Ochotona princeps
48.631522,-116.574869,Ochotona princeps
45.186989,-116.575208,Ochotona princeps
45.186539,-116.575492,Ochotona princeps
48.630925,-116.577017,Ochotona princeps
48.630731,-116.577678,Ochotona princeps
45.13418286,-116.5788426,Ochotona princeps
48.63245,-116.579408,Ochotona princeps
48.632167,-116.579558,Ochotona princeps
45.186697,-116.581564,Ochotona princeps
45.187025,-116.582547,Ochotona princeps
45.186622,-116.582856,Ochotona princeps
45.187258,-116.583656,Ochotona princeps
48.630822,-116.588611,Ochotona princeps
48.631144,-116.590025,Ochotona princeps
48.629481,-116.591531,Ochotona princeps
48.629531,-116.592494,Ochotona princeps
48.629775,-116.593381,Ochotona princeps
48.630144,-116.594017,Ochotona princeps
45.020234,-116.677525,Ochotona princeps
50.738836,-116.764438,Ochotona princeps
52.283103,-116.784844,Ochotona princeps
35.300806,-116.805033,Ochotona princeps
35.300806,-116.805033,Ochotona princeps
35.300806,-116.805033,Ochotona princeps
48.27696873,-116.8280056,Ochotona princeps
48.27696873,-116.8280056,Ochotona princeps
48.27696873,-116.8280056,Ochotona princeps
48.27696873,-116.8280056,Ochotona princeps
38.739908,-116.923933,Ochotona princeps
38.740033,-116.923978,Ochotona princeps
38.727086,-116.9243,Ochotona princeps
38.726194,-116.925456,Ochotona princeps
38.725397,-116.925692,Ochotona princeps
38.725208,-116.926092,Ochotona princeps
38.725428,-116.926219,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
38.78819334,-116.9323317,Ochotona princeps
49.064598,-117.046893,Ochotona princeps
49.065104,-117.049125,Ochotona princeps
48.78254667,-117.0494318,Ochotona princeps
48.78254667,-117.0494318,Ochotona princeps
48.78254667,-117.0494318,Ochotona princeps
48.78254667,-117.0494318,Ochotona princeps
48.78254667,-117.0494318,Ochotona princeps
48.78254667,-117.0494318,Ochotona princeps
49.061274,-117.051744,Ochotona princeps
49.05636658,-117.073828,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.87036683,-117.1022054,Ochotona princeps
47.9238,-117.112154,Ochotona princeps
48.79666595,-117.1316244,Ochotona princeps
48.79666595,-117.1316244,Ochotona princeps
48.79666595,-117.1316244,Ochotona princeps
49.690444,-117.153807,Ochotona princeps
49.76309,-117.157196,Ochotona princeps
49.731391,-117.162404,Ochotona princeps
51.345727,-117.190087,Ochotona princeps
45.0082,-117.1927,Ochotona princeps
45.0082,-117.1927,Ochotona princeps
45.244688,-117.198376,Ochotona princeps
45.26717667,-117.2162618,Ochotona princeps
45.26717667,-117.2162618,Ochotona princeps
45.32027627,-117.2215628,Ochotona princeps
45.32027627,-117.2215628,Ochotona princeps
45.32027627,-117.2215628,Ochotona princeps
45.233799,-117.246939,Ochotona princeps
45.233713,-117.247653,Ochotona princeps
45.233762,-117.250531,Ochotona princeps
45.230685,-117.261717,Ochotona princeps
45.22919,-117.27268,Ochotona princeps
45.060797,-117.277025,Ochotona princeps
45.060992,-117.277203,Ochotona princeps
45.057739,-117.283158,Ochotona princeps
45.054228,-117.283997,Ochotona princeps
45.055811,-117.285408,Ochotona princeps
45.16337666,-117.3013623,Ochotona princeps
45.16337666,-117.3013623,Ochotona princeps
52.273748,-117.308847,Ochotona princeps
45.177475,-117.312475,Ochotona princeps
48.81929829,-117.3201352,Ochotona princeps
48.81929829,-117.3201352,Ochotona princeps
45.21217612,-117.3264638,Ochotona princeps
45.21217612,-117.3264638,Ochotona princeps
45.207288,-117.344089,Ochotona princeps
45.22667584,-117.3470645,Ochotona princeps
38.877367,-117.349336,Ochotona princeps
38.876969,-117.349664,Ochotona princeps
38.837011,-117.349881,Ochotona princeps
45.214886,-117.350483,Ochotona princeps
38.877333,-117.353406,Ochotona princeps
45.22667567,-117.3676651,Ochotona princeps
45.22667567,-117.3676651,Ochotona princeps
45.22667567,-117.3676651,Ochotona princeps
45.22667567,-117.3676651,Ochotona princeps
45.25557547,-117.3676656,Ochotona princeps
45.25557547,-117.3676656,Ochotona princeps
45.25557547,-117.3676656,Ochotona princeps
44.98197738,-117.3696611,Ochotona princeps
44.98197738,-117.3696611,Ochotona princeps
38.99929598,-117.3751151,Ochotona princeps
38.99929598,-117.3751151,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.2266755,-117.3881656,Ochotona princeps
45.25193,-117.409,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
39.2362404,-117.5262417,Ochotona princeps
52.69687,-117.682854,Ochotona princeps
53.110024,-117.748554,Ochotona princeps
53.133358,-117.751164,Ochotona princeps
52.874071,-117.799835,Ochotona princeps
52.872938,-117.80262,Ochotona princeps
36.627433,-118.014809,Ochotona princeps
36.627433,-118.014809,Ochotona princeps
51.088857,-118.040443,Ochotona princeps
52.682054,-118.045092,Ochotona princeps
52.682115,-118.045657,Ochotona princeps
52.682261,-118.046157,Ochotona princeps
52.682671,-118.047139,Ochotona princeps
52.683114,-118.047553,Ochotona princeps
52.683129,-118.047747,Ochotona princeps
52.684218,-118.053675,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
37.4320416,-118.1004105,Ochotona princeps
51.061896,-118.132981,Ochotona princeps
36.25278,-118.133606,Ochotona princeps
37.351107,-118.146016,Ochotona princeps
37.50673,-118.15989,Ochotona princeps
37.50673,-118.15989,Ochotona princeps
37.48965,-118.16669,Ochotona princeps
37.48965,-118.16669,Ochotona princeps
37.48965,-118.16669,Ochotona princeps
37.48965,-118.16669,Ochotona princeps
37.53372986,-118.1691454,Ochotona princeps
37.38882,-118.17996,Ochotona princeps
37.48106,-118.18208,Ochotona princeps
37.48106,-118.18208,Ochotona princeps
37.48106,-118.18208,Ochotona princeps
37.48106,-118.18208,Ochotona princeps
37.48106,-118.18208,Ochotona princeps
37.48106,-118.18208,Ochotona princeps
37.44255875,-118.1823316,Ochotona princeps
37.44255875,-118.1823316,Ochotona princeps
37.44255875,-118.1823316,Ochotona princeps
37.44255875,-118.1823316,Ochotona princeps
37.44255875,-118.1823316,Ochotona princeps
37.44255875,-118.1823316,Ochotona princeps
37.44255875,-118.1823316,Ochotona princeps
37.44310974,-118.1830206,Ochotona princeps
37.419321,-118.183775,Ochotona princeps
37.491318,-118.184547,Ochotona princeps
37.491318,-118.184547,Ochotona princeps
37.491318,-118.184547,Ochotona princeps
37.491318,-118.184547,Ochotona princeps
37.491318,-118.184547,Ochotona princeps
37.491318,-118.184547,Ochotona princeps
37.491318,-118.184547,Ochotona princeps
37.5026,-118.20003,Ochotona princeps
37.49854,-118.201214,Ochotona princeps
37.49854,-118.201214,Ochotona princeps
36.48861,-118.20771,Ochotona princeps
36.48861,-118.20771,Ochotona princeps
36.48861,-118.20771,Ochotona princeps
36.48861,-118.20771,Ochotona princeps
37.51061,-118.20887,Ochotona princeps
44.947792,-118.209042,Ochotona princeps
44.947417,-118.209281,Ochotona princeps
44.946658,-118.20955,Ochotona princeps
44.947178,-118.209903,Ochotona princeps
44.946592,-118.210081,Ochotona princeps
44.947044,-118.210122,Ochotona princeps
37.51452,-118.21082,Ochotona princeps
44.948003,-118.210878,Ochotona princeps
44.945433,-118.211369,Ochotona princeps
44.944939,-118.212208,Ochotona princeps
44.944828,-118.212228,Ochotona princeps
37.52996,-118.21783,Ochotona princeps
36.50041502,-118.2185166,Ochotona princeps
36.50041502,-118.2185166,Ochotona princeps
36.50041502,-118.2185166,Ochotona princeps
36.50041502,-118.2185166,Ochotona princeps
36.50041502,-118.2185166,Ochotona princeps
36.48666,-118.21855,Ochotona princeps
37.59175,-118.22224,Ochotona princeps
37.59175,-118.22224,Ochotona princeps
36.498991,-118.222692,Ochotona princeps
44.938639,-118.224175,Ochotona princeps
36.517362,-118.23967,Ochotona princeps
44.944753,-118.243625,Ochotona princeps
44.945633,-118.244156,Ochotona princeps
37.75322248,-118.253791,Ochotona princeps
37.62909,-118.25834,Ochotona princeps
36.580324,-118.267044,Ochotona princeps
36.561465,-118.283185,Ochotona princeps
36.560673,-118.286379,Ochotona princeps
36.55957,-118.288095,Ochotona princeps
37.91487076,-118.2915138,Ochotona princeps
36.560497,-118.294752,Ochotona princeps
37.90098092,-118.3087441,Ochotona princeps
36.569942,-118.317583,Ochotona princeps
36.7743988,-118.3248632,Ochotona princeps
36.780514,-118.325972,Ochotona princeps
36.780147,-118.326403,Ochotona princeps
36.78035,-118.326411,Ochotona princeps
36.780472,-118.326417,Ochotona princeps
36.773639,-118.326828,Ochotona princeps
36.773639,-118.326828,Ochotona princeps
36.773639,-118.326828,Ochotona princeps
36.773639,-118.326828,Ochotona princeps
36.773639,-118.326828,Ochotona princeps
36.773639,-118.326828,Ochotona princeps
36.566555,-118.330543,Ochotona princeps
36.77398876,-118.3306393,Ochotona princeps
36.77398876,-118.3306393,Ochotona princeps
36.567598,-118.33271,Ochotona princeps
36.77164275,-118.3405035,Ochotona princeps
36.77164275,-118.3405035,Ochotona princeps
36.77050576,-118.3426816,Ochotona princeps
36.771343,-118.34782,Ochotona princeps
36.770081,-118.354522,Ochotona princeps
36.55113478,-118.3592095,Ochotona princeps
36.55113478,-118.3592095,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.76896,-118.35945,Ochotona princeps
36.71491,-118.366261,Ochotona princeps
36.690842,-118.374252,Ochotona princeps
36.687177,-118.375926,Ochotona princeps
36.77035341,-118.3897797,Ochotona princeps
36.77035341,-118.3897797,Ochotona princeps
36.77035341,-118.3897797,Ochotona princeps
36.77035341,-118.3897797,Ochotona princeps
36.77035341,-118.3897797,Ochotona princeps
36.77171,-118.394306,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.772626,-118.403829,Ochotona princeps
36.775552,-118.404601,Ochotona princeps
36.770571,-118.409467,Ochotona princeps
36.788928,-118.413503,Ochotona princeps
36.78806,-118.413869,Ochotona princeps
44.80916982,-118.4174856,Ochotona princeps
36.784278,-118.419303,Ochotona princeps
37.12630394,-118.4311808,Ochotona princeps
50.133056,-118.45089,Ochotona princeps
48.60725393,-118.4791581,Ochotona princeps
48.60725393,-118.4791581,Ochotona princeps
48.60725393,-118.4791581,Ochotona princeps
48.60725393,-118.4791581,Ochotona princeps
48.60725393,-118.4791581,Ochotona princeps
48.60725393,-118.4791581,Ochotona princeps
48.60725393,-118.4791581,Ochotona princeps
48.60725393,-118.4791881,Ochotona princeps
36.544179,-118.484772,Ochotona princeps
50.09975529,-118.5175912,Ochotona princeps
37.10432073,-118.5263708,Ochotona princeps
37.11496234,-118.5454223,Ochotona princeps
37.176494,-118.549386,Ochotona princeps
37.143386,-118.552169,Ochotona princeps
42.6784,-118.5617,Ochotona princeps
42.6784,-118.5617,Ochotona princeps
36.443946,-118.561797,Ochotona princeps
36.450767,-118.563157,Ochotona princeps
36.451995,-118.563286,Ochotona princeps
36.452745,-118.572817,Ochotona princeps
36.45197,-118.575061,Ochotona princeps
36.454464,-118.576069,Ochotona princeps
