"lon","lat","species","B01","B14","B05","B04","B06","B12","B13"
148.03082,-41.11600675,"Eucalyptus.regnans",12.5,49,21.5,3.09999990463257,4.40000009536743,1107,117
148.0284381,-41.11602804,"Eucalyptus.regnans",12.3000001907349,50,21.2999992370605,3.09999990463257,4.19999980926514,1128,120
148.0236757,-41.11616053,"Eucalyptus.regnans",12.3000001907349,50,21.2999992370605,3.09999990463257,4.19999980926514,1128,120
148.0212939,-41.11618167,"Eucalyptus.regnans",12.3000001907349,50,21.2999992370605,3.09999990463257,4.19999980926514,1128,120
148.0690575,-41.13088148,"Eucalyptus.regnans",12.5,51,21.3999996185303,3.09999990463257,4.40000009536743,1107,115
148.0690283,-41.12908019,"Eucalyptus.regnans",12.5,51,21.3999996185303,3.09999990463257,4.40000009536743,1107,115
148.0688522,-41.12556877,"Eucalyptus.regnans",12.5,51,21.3999996185303,3.09999990463257,4.40000009536743,1107,115
148.0736501,-41.13489228,"Eucalyptus.regnans",12.8000001907349,50,21.6000003814697,3.09999990463257,4.59999990463257,1079,111
148.0736133,-41.139937,"Eucalyptus.regnans",12.8000001907349,50,21.6000003814697,3.09999990463257,4.59999990463257,1079,111
146.9365499,-42.80548899,"Eucalyptus.regnans",10.6999998092651,43,22,3.40000009536743,1.5,772,89
146.8753295,-42.84010938,"Eucalyptus.regnans",9.80000019073486,49,20.6000003814697,3.29999995231628,1.5,899,103
146.9267562,-42.813588,"Eucalyptus.regnans",10.6999998092651,44,21.8999996185303,3.40000009536743,1.5,787,91
147.8096176,-42.41630291,"Eucalyptus.regnans",9.80000019073486,40,19.6000003814697,3.20000004768372,1.79999995231628,684,70
147.799103,-42.44969854,"Eucalyptus.regnans",9.5,42,19.2000007629395,3.20000004768372,1.70000004768372,713,73
148.0199398,-41.10565446,"Eucalyptus.regnans",12.1999998092651,50,21.2000007629395,3.09999990463257,4.19999980926514,1133,121
148.0270158,-41.10883444,"Eucalyptus.regnans",12.1999998092651,50,21.2000007629395,3.09999990463257,4.19999980926514,1132,121
148.0245151,-41.1088567,"Eucalyptus.regnans",12.1999998092651,50,21.2000007629395,3.09999990463257,4.19999980926514,1132,121
148.0222511,-41.10878673,"Eucalyptus.regnans",12.1999998092651,50,21.2000007629395,3.09999990463257,4.19999980926514,1132,121
148.0198695,-41.10880784,"Eucalyptus.regnans",12.1999998092651,50,21.2000007629395,3.09999990463257,4.19999980926514,1133,121
148.0269542,-41.11252821,"Eucalyptus.regnans",12.3000001907349,50,21.2999992370605,3.09999990463257,4.19999980926514,1128,120
148.0317191,-41.11257571,"Eucalyptus.regnans",12.5,49,21.5,3.09999990463257,4.40000009536743,1107,117
148.036484,-41.11262302,"Eucalyptus.regnans",12.5,49,21.5,3.09999990463257,4.40000009536743,1107,117
148.0219525,-41.11257269,"Eucalyptus.regnans",12.3000001907349,50,21.2999992370605,3.09999990463257,4.19999980926514,1128,120
148.0260562,-41.11604928,"Eucalyptus.regnans",12.3000001907349,50,21.2999992370605,3.09999990463257,4.19999980926514,1128,120
148.0567079,-41.11856462,"Eucalyptus.regnans",12.6999998092651,49,21.6000003814697,3.09999990463257,4.59999990463257,1083,113
148.0690868,-41.13268277,"Eucalyptus.regnans",12.6000003814697,50,21.5,3.09999990463257,4.40000009536743,1101,114
148.0688799,-41.12728,"Eucalyptus.regnans",12.5,51,21.3999996185303,3.09999990463257,4.40000009536743,1107,115
148.0688229,-41.12376748,"Eucalyptus.regnans",12.5,51,21.3999996185303,3.09999990463257,4.40000009536743,1107,115
148.0687923,-41.12187612,"Eucalyptus.regnans",12.8000001907349,49,21.6000003814697,3.09999990463257,4.69999980926514,1070,111
148.073681,-41.13678364,"Eucalyptus.regnans",12.8000001907349,50,21.6000003814697,3.09999990463257,4.59999990463257,1079,111
148.0518755,-41.1292381,"Eucalyptus.regnans",12.5,50,21.3999996185303,3.09999990463257,4.40000009536743,1111,116
148.0518453,-41.12734673,"Eucalyptus.regnans",12.5,50,21.3999996185303,3.09999990463257,4.40000009536743,1111,116
147.8816194,-42.14144517,"Eucalyptus.regnans",9.10000038146973,39,19,3.29999995231628,0.899999976158142,729,73
147.755231,-42.44189071,"Eucalyptus.regnans",9.89999961853027,41,19.7999992370605,3.20000004768372,1.79999995231628,684,69
147.7955121,-42.45422646,"Eucalyptus.regnans",10,42,19.7000007629395,3.20000004768372,2,701,70
146.5888598,-42.76649551,"Eucalyptus.regnans",10.1999998092651,59,21.3999996185303,3.29999995231628,1.5,1266,147
147.5334911,-41.19207738,"Eucalyptus.regnans",12.1000003814697,41,22.5,3.40000009536743,3.09999990463257,1035,128
146.7517874,-43.13212393,"Eucalyptus.regnans",9.80000019073486,70,19.7999992370605,3,2.09999990463257,1290,144
146.7530205,-43.13122611,"Eucalyptus.regnans",9.80000019073486,70,19.7999992370605,3,2.09999990463257,1290,144
146.7579313,-43.13303758,"Eucalyptus.regnans",9.5,69,19.3999996185303,3,2,1285,142
146.7615954,-43.13934868,"Eucalyptus.regnans",10.3000001907349,72,20.3999996185303,3.09999990463257,2.09999990463257,1334,151
146.7628285,-43.13845076,"Eucalyptus.regnans",10.3000001907349,72,20.3999996185303,3.09999990463257,2.09999990463257,1334,151
147.1266902,-41.26530633,"Eucalyptus.regnans",11.8000001907349,36,22.6000003814697,3.5,2.79999995231628,943,114
147.9652798,-41.26013142,"Eucalyptus.regnans",11.1000003814697,56,20.8999996185303,3.29999995231628,2.59999990463257,1179,127
147.8842255,-41.14758178,"Eucalyptus.regnans",11.8999996185303,47,21.5,3.20000004768372,3.5,1151,131
147.9015312,-41.18167739,"Eucalyptus.regnans",11.3999996185303,53,21.1000003814697,3.29999995231628,3.09999990463257,1221,138
147.6757486,-41.18322347,"Eucalyptus.regnans",11.3999996185303,48,21.6000003814697,3.40000009536743,2.79999995231628,1213,151
147.6913156,-41.18955368,"Eucalyptus.regnans",11.8000001907349,45,21.8999996185303,3.29999995231628,3,1138,140
147.6998781,-41.20530171,"Eucalyptus.regnans",11.8000001907349,45,22.1000003814697,3.40000009536743,3,1128,139
147.4018173,-41.1592827,"Eucalyptus.regnans",12.3999996185303,37,22.7000007629395,3.29999995231628,3.5,932,112
146.1911512,-41.3273899,"Eucalyptus.regnans",10.8000001907349,49,20.6000003814697,3.20000004768372,2.59999990463257,1214,159
147.2171918,-41.19581059,"Eucalyptus.regnans",11.3999996185303,39,21.8999996185303,3.5,2.70000004768372,1058,128
147.2100853,-41.21113722,"Eucalyptus.regnans",11.1999998092651,41,21.7999992370605,3.5,2.5,1091,133
147.2039583,-43.41495753,"Eucalyptus.regnans",12.3000001907349,55,19.8999996185303,2.5,5.5,908,102
146.2152969,-41.3068395,"Eucalyptus.regnans",11.1000003814697,47,20.8999996185303,3.20000004768372,2.79999995231628,1140,148
146.5,-38.42,"Eucalyptus.regnans",12.3999996185303,52,22.8999996185303,3.5,4.69999980926514,1195,127
146.51,-38.41,"Eucalyptus.regnans",12.8999996185303,48,23.6000003814697,3.5,4.90000009536743,1119,118
145.58,-37.68,"Eucalyptus.regnans",11.1999998092651,64,22.8999996185303,4,3.20000004768372,1455,159
146.18,-38.59,"Eucalyptus.regnans",13,46,23.3999996185303,3.40000009536743,5.5,1114,116
146.15,-37.82,"Eucalyptus.regnans",10.6999998092651,72,23.5,4.09999990463257,1.60000002384186,1623,179
146.15,-37.83,"Eucalyptus.regnans",11,69,23.8999996185303,4.09999990463257,1.79999995231628,1524,168
145.35,-37.87,"Eucalyptus.regnans",12.3999996185303,61,23.6000003814697,3.79999995231628,4.30000019073486,1197,123
146.03,-38.26,"Eucalyptus.regnans",12.8999996185303,47,24.5,3.70000004768372,4.19999980926514,1056,117
146.03,-38.28,"Eucalyptus.regnans",12.6000003814697,49,24,3.59999990463257,4.09999990463257,1099,120
148.58,-37.24,"Eucalyptus.regnans",9.80000019073486,62,22,4.19999980926514,0.200000002980232,1063,109
148.49,-37.31,"Eucalyptus.regnans",11.6000003814697,59,23.6000003814697,4.09999990463257,1.89999997615814,950,99
148.55,-37.25,"Eucalyptus.regnans",10.8999996185303,58,23.1000003814697,4.19999980926514,1.10000002384186,953,100
148.55,-37.28,"Eucalyptus.regnans",10.8000001907349,59,22.8999996185303,4.09999990463257,1.10000002384186,996,102
148.55,-37.26,"Eucalyptus.regnans",10.8000001907349,58,23,4.19999980926514,1.10000002384186,972,101
148.55,-37.24,"Eucalyptus.regnans",11.6999998092651,55,24.1000003814697,4.19999980926514,1.60000002384186,880,94
148.54,-37.26,"Eucalyptus.regnans",11.1999998092651,57,23.5,4.19999980926514,1.39999997615814,928,98
148.59,-37.26,"Eucalyptus.regnans",11.1999998092651,57,23.3999996185303,4.19999980926514,1.29999995231628,953,99
146.35,-38.44,"Eucalyptus.regnans",13.1000003814697,46,24,3.5,5,1129,121
146.4,-38.42,"Eucalyptus.regnans",13.5,44,24.5,3.59999990463257,5.09999990463257,1072,115
146.35,-38.43,"Eucalyptus.regnans",12.6000003814697,48,23.2999992370605,3.5,4.80000019073486,1156,124
146.34,-38.44,"Eucalyptus.regnans",13.1000003814697,46,24,3.5,5,1129,121
146.16,-37.83,"Eucalyptus.regnans",11,69,23.8999996185303,4.09999990463257,1.79999995231628,1524,168
146.16,-37.83,"Eucalyptus.regnans",11,69,23.8999996185303,4.09999990463257,1.79999995231628,1524,168
146.15,-37.83,"Eucalyptus.regnans",11,69,23.8999996185303,4.09999990463257,1.79999995231628,1524,168
146.15,-37.84,"Eucalyptus.regnans",11,70,23.7999992370605,4.09999990463257,1.79999995231628,1550,171
146.15,-37.84,"Eucalyptus.regnans",11,70,23.7999992370605,4.09999990463257,1.79999995231628,1550,171
146.15,-37.84,"Eucalyptus.regnans",11,70,23.7999992370605,4.09999990463257,1.79999995231628,1550,171
146.15,-37.83,"Eucalyptus.regnans",11,69,23.8999996185303,4.09999990463257,1.79999995231628,1524,168
146.81,-37.13,"Eucalyptus.regnans",10.5,54,24,4.69999980926514,0.400000005960464,1207,143
145.82,-37.9,"Eucalyptus.regnans",11.8999996185303,62,24,3.79999995231628,2.79999995231628,1326,146
145.34,-37.52,"Eucalyptus.regnans",12.1000003814697,55,24.1000003814697,4.09999990463257,3.70000004768372,1139,121
143.61,-38.58,"Eucalyptus.regnans",12.3000001907349,54,22.7000007629395,3.29999995231628,4.69999980926514,1277,153
143.59,-38.6,"Eucalyptus.regnans",11.8999996185303,61,22,3.29999995231628,4.69999980926514,1421,172
148.98,-37.28,"Eucalyptus.regnans",9.80000019073486,66,21.8999996185303,4.19999980926514,0.100000001490116,1189,122
145.54,-37.51,"Eucalyptus.regnans",10.6999998092651,60,22.6000003814697,4.19999980926514,2.79999995231628,1434,168
145.88,-37.55,"Eucalyptus.regnans",9.89999961853027,59,22.2999992370605,4.40000009536743,1.39999997615814,1604,209
145.81,-37.94,"Eucalyptus.regnans",12.3000001907349,59,24.5,3.79999995231628,3.09999990463257,1266,139
145.82,-37.94,"Eucalyptus.regnans",12.3000001907349,59,24.5,3.79999995231628,3.09999990463257,1266,139
145.84,-37.94,"Eucalyptus.regnans",12.1999998092651,60,24.2999992370605,3.79999995231628,3,1268,139
145.86,-37.94,"Eucalyptus.regnans",12.5,58,24.8999996185303,3.79999995231628,3.09999990463257,1221,135
146.29,-37.87,"Eucalyptus.regnans",8.19999980926514,68,19.6000003814697,4.09999990463257,0.300000011920929,1454,157
146.25,-37.86,"Eucalyptus.regnans",10.6000003814697,70,23.1000003814697,4,1.60000002384186,1508,165
146.24,-37.86,"Eucalyptus.regnans",10.6000003814697,70,23.1000003814697,4,1.60000002384186,1508,165
146.26,-37.88,"Eucalyptus.regnans",11.1000003814697,68,23.7000007629395,4,2,1394,152
146.28,-37.87,"Eucalyptus.regnans",8.69999980926514,68,20.3999996185303,4.09999990463257,0.699999988079071,1435,155
145.7,-37.89,"Eucalyptus.regnans",11.3999996185303,66,23.1000003814697,3.79999995231628,3,1414,153
143.83,-38.55,"Eucalyptus.regnans",11.5,59,21.3999996185303,3.29999995231628,4.69999980926514,1352,162
143.78,-38.58,"Eucalyptus.regnans",11.5,62,21.3999996185303,3.29999995231628,4.69999980926514,1413,172
143.8,-38.59,"Eucalyptus.regnans",10.6999998092651,68,20.2999992370605,3.29999995231628,4.40000009536743,1569,189
143.82,-38.6,"Eucalyptus.regnans",10.6999998092651,68,20.2000007629395,3.20000004768372,4.40000009536743,1574,190
143.84,-38.6,"Eucalyptus.regnans",11.3999996185303,62,20.8999996185303,3.20000004768372,4.80000019073486,1422,171
143.38,-38.7,"Eucalyptus.regnans",12,65,21.6000003814697,3.09999990463257,5.09999990463257,1545,186
143.42,-38.65,"Eucalyptus.regnans",12.1000003814697,62,22,3.20000004768372,4.90000009536743,1477,177
143.36,-38.65,"Eucalyptus.regnans",13,49,23.1000003814697,3.09999990463257,5.30000019073486,1145,140
143.56,-38.7,"Eucalyptus.regnans",11.6000003814697,68,21,3.20000004768372,5,1611,194
143.55,-38.72,"Eucalyptus.regnans",11.8000001907349,67,21.1000003814697,3.09999990463257,5.09999990463257,1574,189
143.44,-38.72,"Eucalyptus.regnans",13.1999998092651,50,22.6000003814697,3,5.80000019073486,1124,135
143.54,-38.72,"Eucalyptus.regnans",12.5,58,21.7999992370605,3,5.5,1353,161
143.56,-38.74,"Eucalyptus.regnans",12.5,59,21.6000003814697,3,5.59999990463257,1357,161
143.53,-38.75,"Eucalyptus.regnans",13.3000001907349,50,22.2999992370605,2.90000009536743,6.19999980926514,1107,130
143.53,-38.77,"Eucalyptus.regnans",13.1000003814697,52,22,2.90000009536743,6.19999980926514,1169,138
143.6,-38.78,"Eucalyptus.regnans",13.1999998092651,52,21.7999992370605,2.79999995231628,6.30000019073486,1160,137
143.56,-38.79,"Eucalyptus.regnans",13.1000003814697,53,21.7000007629395,2.79999995231628,6.30000019073486,1192,141
143.72,-38.61,"Eucalyptus.regnans",11.6999998092651,63,21.5,3.20000004768372,4.80000019073486,1437,177
143.82,-38.64,"Eucalyptus.regnans",12.6999998092651,50,22.2000007629395,3.09999990463257,5.5,1172,139
143.71,-38.65,"Eucalyptus.regnans",11.6999998092651,63,21.2999992370605,3.20000004768372,4.90000009536743,1455,178
143.72,-38.66,"Eucalyptus.regnans",11.3000001907349,68,20.7000007629395,3.20000004768372,4.80000019073486,1572,192
143.69,-38.71,"Eucalyptus.regnans",12.6999998092651,54,21.8999996185303,3,5.69999980926514,1254,148
143.85,-38.52,"Eucalyptus.regnans",11.1999998092651,61,21.1000003814697,3.29999995231628,4.5,1382,163
143.83,-38.53,"Eucalyptus.regnans",11.6000003814697,58,21.6000003814697,3.29999995231628,4.59999990463257,1319,157
146.39,-38.46,"Eucalyptus.regnans",12.3000001907349,50,22.7999992370605,3.5,4.80000019073486,1212,130
146.39,-38.48,"Eucalyptus.regnans",12.8000001907349,49,23.3999996185303,3.5,5.09999990463257,1162,124
146.18,-38.6,"Eucalyptus.regnans",13.1000003814697,46,23.5,3.40000009536743,5.5,1108,115
146.34,-37.62,"Eucalyptus.regnans",9.10000038146973,56,21.5,4.30000019073486,0.200000002980232,1212,133
146.23,-37.71,"Eucalyptus.regnans",10.6999998092651,64,24.1000003814697,4.19999980926514,1.10000002384186,1473,170
143.87,-38.55,"Eucalyptus.regnans",11,63,20.7000007629395,3.29999995231628,4.5,1440,171
145.84,-37.33,"Eucalyptus.regnans",11.6000003814697,45,25,4.59999990463257,2.5,1201,162
145.85,-37.39,"Eucalyptus.regnans",10.5,52,23.2000007629395,4.59999990463257,1.79999995231628,1521,211
145.79,-37.9,"Eucalyptus.regnans",11,66,22.7999992370605,3.90000009536743,2.70000004768372,1469,160
146.56,-38.52,"Eucalyptus.regnans",14,41,24.6000003814697,3.40000009536743,5.80000019073486,931,95
146.502222,-42.360093,"Eucalyptus.regnans",9.80000019073486,48,21.5,3.59999990463257,0.600000023841858,1064,121
146.5333,-38.2,"Eucalyptus.regnans",14.3000001907349,32,26.5,3.90000009536743,4.09999990463257,681,73
147.9833,-41.4333,"Eucalyptus.regnans",11,51,21.2999992370605,3.40000009536743,1.79999995231628,904,88
145.75,-37.8667,"Eucalyptus.regnans",13,58,25.5,3.90000009536743,3.40000009536743,1318,145
145.75,-38.4167,"Eucalyptus.regnans",13.5,46,24.6000003814697,3.5,4.90000009536743,1067,114
146.7,-43,"Eucalyptus.regnans",8.30000019073486,64,18.3999996185303,3.09999990463257,1.20000004768372,1273,135
146.2424562,-41.35476183,"Eucalyptus.regnans",11,48,21,3.20000004768372,2.70000004768372,1174,152
147.8660327,-41.14790016,"Eucalyptus.regnans",11.6999998092651,49,21.3999996185303,3.20000004768372,3.40000009536743,1179,136
147.7727033,-41.20706102,"Eucalyptus.regnans",10,60,20.1000003814697,3.40000009536743,2,1443,179
146.7641335,-43.02273974,"Eucalyptus.regnans",10.3000001907349,62,20.8999996185303,3.20000004768372,1.89999997615814,1130,129
147.7888827,-41.18367512,"Eucalyptus.regnans",11,53,21,3.29999995231628,2.59999990463257,1292,157
147.8044292,-41.18744094,"Eucalyptus.regnans",11,54,20.8999996185303,3.29999995231628,2.59999990463257,1302,157
147.7703326,-41.20018593,"Eucalyptus.regnans",10.3000001907349,58,20.3999996185303,3.29999995231628,2.20000004768372,1401,173
147.7403876,-41.07004668,"Eucalyptus.regnans",11.1000003814697,51,20.7999992370605,3.20000004768372,3.20000004768372,1282,153
147.7367385,-41.08329384,"Eucalyptus.regnans",11.6000003814697,47,21.2999992370605,3.20000004768372,3.40000009536743,1184,140
147.7428865,-41.06047308,"Eucalyptus.regnans",11.3000001907349,50,20.8999996185303,3.20000004768372,3.29999995231628,1251,148
147.6678695,-41.31235976,"Eucalyptus.regnans",11,49,21.7000007629395,3.5,2,1191,154
147.686987,-41.26137174,"Eucalyptus.regnans",11.1000003814697,50,21.6000003814697,3.40000009536743,2.29999995231628,1237,157
147.8715553,-41.15998308,"Eucalyptus.regnans",10.8999996185303,56,20.6000003814697,3.29999995231628,2.79999995231628,1312,152
147.8691578,-41.15894727,"Eucalyptus.regnans",11.1999998092651,53,20.8999996185303,3.29999995231628,3,1266,147
147.8759654,-41.15998565,"Eucalyptus.regnans",10.8999996185303,56,20.6000003814697,3.29999995231628,2.79999995231628,1312,152
147.8899143,-41.25707252,"Eucalyptus.regnans",9.69999980926514,64,19.6000003814697,3.29999995231628,1.79999995231628,1445,172
147.935306,-41.26770206,"Eucalyptus.regnans",11.1000003814697,55,21,3.29999995231628,2.5,1182,130
147.7115523,-41.37541251,"Eucalyptus.regnans",10,53,20.7000007629395,3.5,1.39999997615814,1221,155
147.7026833,-41.37357542,"Eucalyptus.regnans",9.80000019073486,54,20.5,3.5,1.29999995231628,1247,158
147.8920449,-41.33902545,"Eucalyptus.regnans",10.1000003814697,59,20.2000007629395,3.40000009536743,1.70000004768372,1240,143
147.9030804,-41.25967231,"Eucalyptus.regnans",10.6000003814697,58,20.6000003814697,3.29999995231628,2.29999995231628,1273,145
147.9427979,-41.26565927,"Eucalyptus.regnans",11.8000001907349,51,21.7000007629395,3.29999995231628,3,1113,121
147.9368183,-41.27327451,"Eucalyptus.regnans",10.6999998092651,58,20.6000003814697,3.29999995231628,2.29999995231628,1218,135
147.9339963,-41.28721425,"Eucalyptus.regnans",10.1000003814697,62,20,3.29999995231628,2,1311,148
147.935592,-41.26348415,"Eucalyptus.regnans",11.1000003814697,55,21,3.29999995231628,2.5,1182,130
146.7864892,-41.30705524,"Eucalyptus.regnans",10.5,42,21.2999992370605,3.5,1.79999995231628,1111,141
148.0309491,-41.3869017,"Eucalyptus.regnans",11.3000001907349,52,21.2999992370605,3.29999995231628,2.29999995231628,949,89
147.8886802,-41.3508694,"Eucalyptus.regnans",8.39999961853027,63,18.1000003814697,3.29999995231628,1,1473,181
146.8464238,-43.44024864,"Eucalyptus.regnans",10.1000003814697,75,18.7000007629395,2.59999990463257,3.40000009536743,1384,151
146.7529884,-41.65199258,"Eucalyptus.regnans",8.19999980926514,59,19.7000007629395,3.59999990463257,-0.5,1421,185
146.4764574,-42.60132514,"Eucalyptus.regnans",9.80000019073486,59,21,3.40000009536743,1.10000002384186,1298,149
147.4084994,-41.25636417,"Eucalyptus.regnans",10.8000001907349,46,21.7000007629395,3.5,2.09999990463257,1194,155
147.3137352,-41.25918358,"Eucalyptus.regnans",9.5,53,20.2000007629395,3.5,1.39999997615814,1331,167
146.1694376,-41.29642917,"Eucalyptus.regnans",10.8999996185303,48,20.6000003814697,3.20000004768372,2.70000004768372,1186,156
147.677638,-41.30966342,"Eucalyptus.regnans",11.1000003814697,48,21.7999992370605,3.5,2.09999990463257,1176,151
147.6489969,-41.06032847,"Eucalyptus.regnans",12.6000003814697,36,22.2000007629395,3.20000004768372,4.19999980926514,890,101
147.848368,-41.13650153,"Eucalyptus.regnans",12,45,21.6000003814697,3.20000004768372,3.59999990463257,1119,129
147.9504044,-41.11489667,"Eucalyptus.regnans",12.6000003814697,44,21.7999992370605,3.09999990463257,4.40000009536743,1047,114
147.6454888,-41.25134303,"Eucalyptus.regnans",10.3999996185303,54,20.8999996185303,3.40000009536743,2,1330,171
147.6565265,-41.24747935,"Eucalyptus.regnans",10.6000003814697,53,21,3.40000009536743,2,1313,168
146.7986721,-41.33874836,"Eucalyptus.regnans",10.6999998092651,40,21.7000007629395,3.5,1.70000004768372,1067,135
146.8719153,-43.18851163,"Eucalyptus.regnans",11,62,21,3,2.29999995231628,1115,125
147.8626685,-41.39068243,"Eucalyptus.regnans",10.3999996185303,53,20.8999996185303,3.40000009536743,1.60000002384186,1102,128
146.8041195,-43.14618302,"Eucalyptus.regnans",11,65,21.2999992370605,3.09999990463257,2.20000004768372,1213,139
146.7163111,-43.17310355,"Eucalyptus.regnans",10.1999998092651,78,20.2000007629395,3,2.29999995231628,1504,171
147.7225434,-41.37445227,"Eucalyptus.regnans",9.30000019073486,57,19.7999992370605,3.5,1.10000002384186,1337,169
147.2552193,-41.23784447,"Eucalyptus.regnans",11.1999998092651,41,22,3.5,2.5,1081,134
147.8805922,-41.3698474,"Eucalyptus.regnans",9.10000038146973,60,19.1000003814697,3.40000009536743,1.20000004768372,1331,161
147.8855727,-41.37207007,"Eucalyptus.regnans",9.10000038146973,60,19.1000003814697,3.40000009536743,1.20000004768372,1331,161
147.4979461,-41.30100582,"Eucalyptus.regnans",9.5,59,20.2000007629395,3.5,1.29999995231628,1412,180
147.6858652,-41.37764021,"Eucalyptus.regnans",9.69999980926514,54,20.3999996185303,3.5,1.20000004768372,1263,161
147.6814013,-41.37160464,"Eucalyptus.regnans",8.69999980926514,60,19,3.40000009536743,0.800000011920929,1461,183
147.6895821,-41.37856379,"Eucalyptus.regnans",9.69999980926514,54,20.3999996185303,3.5,1.20000004768372,1263,161
147.8176639,-41.37867975,"Eucalyptus.regnans",10.1000003814697,55,20.6000003814697,3.40000009536743,1.5,1183,143
146.7587502,-42.92430249,"Eucalyptus.regnans",9.69999980926514,58,20.3999996185303,3.20000004768372,1.60000002384186,1105,126
146.7646106,-42.92989791,"Eucalyptus.regnans",10.6999998092651,55,21.7999992370605,3.29999995231628,1.70000004768372,1006,115
146.6061286,-42.78024446,"Eucalyptus.regnans",10,59,21.2000007629395,3.29999995231628,1.5,1262,145
146.5121312,-42.7472829,"Eucalyptus.regnans",9.5,65,20.5,3.29999995231628,1.29999995231628,1463,164
146.577644,-42.780233,"Eucalyptus.regnans",10.1999998092651,60,21.2999992370605,3.29999995231628,1.60000002384186,1294,150
146.5188986,-42.74118781,"Eucalyptus.regnans",9.60000038146973,64,20.6000003814697,3.29999995231628,1.39999997615814,1439,162
146.5343962,-42.74368334,"Eucalyptus.regnans",10.3000001907349,60,21.5,3.40000009536743,1.60000002384186,1312,153
147.8743561,-41.1913451,"Eucalyptus.regnans",11.1000003814697,54,20.8999996185303,3.29999995231628,2.79999995231628,1263,146
146.7663468,-43.02166368,"Eucalyptus.regnans",9.10000038146973,63,19.3999996185303,3.09999990463257,1.60000002384186,1183,130
147.133131,-41.14468309,"Eucalyptus.regnans",12,36,22.2000007629395,3.40000009536743,3.5,952,113
147.6423828,-41.20108782,"Eucalyptus.regnans",11.5,47,21.7999992370605,3.40000009536743,2.79999995231628,1190,149
147.3506563,-41.24340344,"Eucalyptus.regnans",10.8000001907349,45,21.6000003814697,3.5,2.09999990463257,1190,152
147.3000884,-41.22471992,"Eucalyptus.regnans",11.1999998092651,42,22,3.5,2.5,1112,139
147.7506651,-41.08412277,"Eucalyptus.regnans",12.1000003814697,42,21.7000007629395,3.20000004768372,3.79999995231628,1063,122
147.7923243,-41.20211752,"Eucalyptus.regnans",10.6999998092651,56,20.7000007629395,3.29999995231628,2.40000009536743,1346,164
147.6971043,-41.33262477,"Eucalyptus.regnans",8.69999980926514,61,18.8999996185303,3.40000009536743,0.899999976158142,1509,192
147.3795036,-41.23754696,"Eucalyptus.regnans",11.3000001907349,44,22.1000003814697,3.5,2.40000009536743,1146,146
147.9053967,-41.24587234,"Eucalyptus.regnans",11,56,20.8999996185303,3.29999995231628,2.5,1228,139
147.9138327,-41.25174177,"Eucalyptus.regnans",11.3999996185303,53,21.2999992370605,3.29999995231628,2.70000004768372,1179,132
147.9181868,-41.24730236,"Eucalyptus.regnans",11.3999996185303,53,21.2999992370605,3.29999995231628,2.70000004768372,1179,132
147.9486959,-42.99034283,"Eucalyptus.regnans",11,57,18.5,2.5,4.80000019073486,934,95
147.7691217,-41.21695754,"Eucalyptus.regnans",11.1000003814697,52,21.2999992370605,3.40000009536743,2.59999990463257,1257,154
146.3238382,-42.74758677,"Eucalyptus.regnans",9.69999980926514,78,20.2000007629395,3.20000004768372,1.70000004768372,1771,206
147.8460248,-41.37639399,"Eucalyptus.regnans",10,56,20.3999996185303,3.40000009536743,1.5,1182,141
146.1025384,-41.56678022,"Eucalyptus.regnans",9.19999980926514,61,19.7000007629395,3.29999995231628,1.20000004768372,1611,209
146.3383763,-42.79027627,"Eucalyptus.regnans",9.60000038146973,78,20,3.20000004768372,1.79999995231628,1783,206
146.3313733,-42.7968005,"Eucalyptus.regnans",10,76,20.5,3.20000004768372,2,1722,204
147.029798,-42.91824916,"Eucalyptus.regnans",9.19999980926514,60,19.2000007629395,3.09999990463257,1.70000004768372,1010,107
146.663715,-42.71135601,"Eucalyptus.regnans",9.30000019073486,54,20.3999996185303,3.29999995231628,1,1169,131
146.8305159,-43.07301521,"Eucalyptus.regnans",11.3000001907349,55,21.8999996185303,3.20000004768372,2,1005,115
147.9246859,-43.09632937,"Eucalyptus.regnans",10.1000003814697,64,17.2999992370605,2.40000009536743,4.5,1023,102
146.9816483,-42.91006582,"Eucalyptus.regnans",8.10000038146973,61,18,3.09999990463257,1.10000002384186,1056,107
146.7253604,-42.68345008,"Eucalyptus.regnans",11,43,22.8999996185303,3.59999990463257,1.39999997615814,881,103
146.6061078,-42.74494303,"Eucalyptus.regnans",10.5,55,21.8999996185303,3.40000009536743,1.60000002384186,1164,136
147.5535977,-42.46555666,"Eucalyptus.regnans",10.1000003814697,39,20.7000007629395,3.40000009536743,1.60000002384186,654,67
147.2305124,-41.28739453,"Eucalyptus.regnans",10.3000001907349,45,21.2999992370605,3.59999990463257,1.70000004768372,1167,147
147.3937044,-41.217682,"Eucalyptus.regnans",11.1999998092651,45,21.8999996185303,3.5,2.5,1177,150
147.4721943,-41.2498151,"Eucalyptus.regnans",10.8000001907349,48,21.5,3.5,2.09999990463257,1232,160
147.7957362,-41.18840212,"Eucalyptus.regnans",10.8000001907349,55,20.7999992370605,3.29999995231628,2.5,1320,160
146.2551468,-41.60416926,"Eucalyptus.regnans",8.39999961853027,58,19.2000007629395,3.40000009536743,0.400000005960464,1547,198
146.1706155,-41.30715676,"Eucalyptus.regnans",11.1999998092651,47,21,3.20000004768372,2.79999995231628,1149,149
